tr__ab_mod_tr_garrison_2;A trade post holding is building a Garrison here and it will take at most 274 days to complete.;Une Poste de commerce holding est construire un Garnison ici et il faudra au maximum 274 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Garnison auf und es dauert hchstens 274 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Guarnicin aqu y tomar como mximo 274 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_garrison_3;A trade post holding is building a Garrison here and it will take at most 365 days to complete.;Une Poste de commerce holding est construire un Garnison ici et il faudra au maximum 365 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Garnison auf und es dauert hchstens 365 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Guarnicin aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_port_1;A trade post holding is building a Merchant Port here and it will take at most 182 days to complete.;Une Poste de commerce holding est construire un Port marchand ici et il faudra au maximum 182 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Handelshafen auf und es dauert hchstens 182 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Puerto Mercante aqu y tomar como mximo 182 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_port_2;A trade post holding is building a Merchant Port here and it will take at most 274 days to complete.;Une Poste de commerce holding est construire un Port marchand ici et il faudra au maximum 274 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Handelshafen auf und es dauert hchstens 274 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Puerto Mercante aqu y tomar como mximo 274 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_port_3;A trade post holding is building a Merchant Port here and it will take at most 365 days to complete.;Une Poste de commerce holding est construire un Port marchand ici et il faudra au maximum 365 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Handelshafen auf und es dauert hchstens 365 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Puerto Mercante aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_silk_road_1;A trade post holding is building a Silk Road Trade Post here and it will take at most 150 days to complete.;Une Poste de commerce holding est construire un Comptoir - Route de la soie ici et il faudra au maximum 150 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Handelsposten (Seidenstrae) auf und es dauert hchstens 150 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Puesto comercial de la Ruta de la seda aqu y tomar como mximo 150 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_silk_road_2;A trade post holding is building a Silk Road Market here and it will take at most 300 days to complete.;Une Poste de commerce holding est construire un March de la Route de la soie ici et il faudra au maximum 300 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Markt (Seidenstrae) auf und es dauert hchstens 300 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Mercado de la Ruta de la seda  aqu y tomar como mximo 300 das para completarse.;;;;;;;;;x
tr__ab_mod_tr_silk_road_3;A trade post holding is building a Major Silk Road City here and it will take at most 600 days to complete.;Une Poste de commerce holding est construire un Cit de la Route de la soie ici et il faudra au maximum 600 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Haupthandelszentrum (Seidenstrae) auf und es dauert hchstens 600 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Ciudad principal de la Ruta de la seda aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
tr__ab_mod_trade_offices_1;A trade post holding is building a Rudimentary Trade Offices here and it will take at most 600 days to complete.;Une Poste de commerce holding est construire un Petits locaux commerciaux ici et il faudra au maximum 600 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Rudimentre Handelsbros auf und es dauert hchstens 600 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Oficinas de comercio rudimentarias aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
tr__ab_mod_trade_offices_2;A trade post holding is building a Trade Offices here and it will take at most 600 days to complete.;Une Poste de commerce holding est construire un Locaux commerciaux ici et il faudra au maximum 600 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Handelsbros auf und es dauert hchstens 600 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Oficinas de comercio aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
tr__ab_mod_trade_offices_3;A trade post holding is building a Grand Trade Offices here and it will take at most 600 days to complete.;Une Poste de commerce holding est construire un Grands locaux commerciaux ici et il faudra au maximum 600 jours pour tre termin.;Ein Handelsposten-Halt baut hier ein Grohandelsbros auf und es dauert hchstens 600 Tage bis zum Ende.;;Un Puesto comercial holding est construyendo un Grandes oficinas de comercio aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
