tp__ab_mod_tp_clan_gangrel_eminence_1;A temple holding is building a Gangrel Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Gangrel Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Gangrel Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Gangrel Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_gargoyle_eminence_1;A temple holding is building a Gargoyle Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Gargoyle Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Gargoyle Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Gargoyle Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_giovanni_eminence_1;A temple holding is building a Giovanni Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Giovanni Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Giovanni Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Giovanni Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_lasombra_eminence_1;A temple holding is building a Lasombra Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Lasombra Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Lasombra Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Lasombra Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_malkavian_eminence_1;A temple holding is building a Malkavian Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Malkavian Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Malkavian Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Malkavian Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_nosferatu_eminence_1;A temple holding is building a Nosferatu Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Nosferatu Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Nosferatu Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Nosferatu Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_ravnos_eminence_1;A temple holding is building a Ravnos Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Ravnos Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Ravnos Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Ravnos Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_toreador_eminence_1;A temple holding is building a Toreador Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Toreador Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Toreador Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Toreador Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_tremere_eminence_1;A temple holding is building a Tremere Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Tremere Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Tremere Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Tremere Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_tzimisce_eminence_1;A temple holding is building a Tzimisce Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Tzimisce Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Tzimisce Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Tzimisce Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_clan_ventrue_eminence_1;A temple holding is building a Ventrue Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Ventrue Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Ventrue Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Ventrue Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_convent_1;A temple holding is building a Bribed Acolyte here and it will take at most 7 days to complete.;Une temple holding est construire un Bribed Acolyte ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Bribed Acolyte auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Bribed Acolyte aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_convent_2;A temple holding is building a Influenced Sister here and it will take at most 30 days to complete.;Une temple holding est construire un Influenced Sister ici et il faudra au maximum 30 jours pour tre termin.;Ein Tempel-Halt baut hier ein Influenced Sister auf und es dauert hchstens 30 Tage bis zum Ende.;;Un templo holding est construyendo un Influenced Sister aqu y tomar como mximo 30 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_convent_2g;A temple holding is building a Ghouled Mother Superior here and it will take at most 7 days to complete.;Une temple holding est construire un Ghouled Mother Superior ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Ghouled Mother Superior auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Ghouled Mother Superior aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_convent_3;A temple holding is building a Controlled Convent here and it will take at most 356 days to complete.;Une temple holding est construire un Controlled Convent ici et il faudra au maximum 356 jours pour tre termin.;Ein Tempel-Halt baut hier ein Controlled Convent auf und es dauert hchstens 356 Tage bis zum Ende.;;Un templo holding est construyendo un Controlled Convent aqu y tomar como mximo 356 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_convent_3c;A temple holding is building a Conditioned Convent here and it will take at most 180 days to complete.;Une temple holding est construire un Conditioned Convent ici et il faudra au maximum 180 jours pour tre termin.;Ein Tempel-Halt baut hier ein Conditioned Convent auf und es dauert hchstens 180 Tage bis zum Ende.;;Un templo holding est construyendo un Conditioned Convent aqu y tomar como mximo 180 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_elysium_1;A temple holding is building a Elysium here and it will take at most 365 days to complete.;Une temple holding est construire un Elysium ici et il faudra au maximum 365 jours pour tre termin.;Ein Tempel-Halt baut hier ein Elysium auf und es dauert hchstens 365 Tage bis zum Ende.;;Un templo holding est construyendo un Elysium aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_fleshchapel_1;A temple holding is building a Basic Flesh Chapel here and it will take at most 7 days to complete.;Une temple holding est construire un Basic Flesh Chapel ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Basic Flesh Chapel auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Basic Flesh Chapel aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_fleshchapel_2;A temple holding is building a Small Flesh Chapel here and it will take at most 30 days to complete.;Une temple holding est construire un Small Flesh Chapel ici et il faudra au maximum 30 jours pour tre termin.;Ein Tempel-Halt baut hier ein Small Flesh Chapel auf und es dauert hchstens 30 Tage bis zum Ende.;;Un templo holding est construyendo un Small Flesh Chapel aqu y tomar como mximo 30 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_fleshchapel_2g;A temple holding is building a Ghouled Assistant here and it will take at most 7 days to complete.;Une temple holding est construire un Ghouled Assistant ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Ghouled Assistant auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Ghouled Assistant aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_fleshchapel_3;A temple holding is building a Large Flesh Chapel here and it will take at most 356 days to complete.;Une temple holding est construire un Large Flesh Chapel ici et il faudra au maximum 356 jours pour tre termin.;Ein Tempel-Halt baut hier ein Large Flesh Chapel auf und es dauert hchstens 356 Tage bis zum Ende.;;Un templo holding est construyendo un Large Flesh Chapel aqu y tomar como mximo 356 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_fleshchapel_3c;A temple holding is building a Masterful Flesh Chapel here and it will take at most 180 days to complete.;Une temple holding est construire un Masterful Flesh Chapel ici et il faudra au maximum 180 jours pour tre termin.;Ein Tempel-Halt baut hier ein Masterful Flesh Chapel auf und es dauert hchstens 180 Tage bis zum Ende.;;Un templo holding est construyendo un Masterful Flesh Chapel aqu y tomar como mximo 180 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_gargoylerookery_1;A temple holding is building a Minimal Rookery here and it will take at most 7 days to complete.;Une temple holding est construire un Minimal Rookery ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Minimal Rookery auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Minimal Rookery aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_gargoylerookery_2;A temple holding is building a Small Rookery here and it will take at most 30 days to complete.;Une temple holding est construire un Small Rookery ici et il faudra au maximum 30 jours pour tre termin.;Ein Tempel-Halt baut hier ein Small Rookery auf und es dauert hchstens 30 Tage bis zum Ende.;;Un templo holding est construyendo un Small Rookery aqu y tomar como mximo 30 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_gargoylerookery_2g;A temple holding is building a Ghouled Assistant here and it will take at most 7 days to complete.;Une temple holding est construire un Ghouled Assistant ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Ghouled Assistant auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Ghouled Assistant aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_gargoylerookery_3;A temple holding is building a Large Rookery here and it will take at most 356 days to complete.;Une temple holding est construire un Large Rookery ici et il faudra au maximum 356 jours pour tre termin.;Ein Tempel-Halt baut hier ein Large Rookery auf und es dauert hchstens 356 Tage bis zum Ende.;;Un templo holding est construyendo un Large Rookery aqu y tomar como mximo 356 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_gargoylerookery_3c;A temple holding is building a Masterful Rookery here and it will take at most 180 days to complete.;Une temple holding est construire un Masterful Rookery ici et il faudra au maximum 180 jours pour tre termin.;Ein Tempel-Halt baut hier ein Masterful Rookery auf und es dauert hchstens 180 Tage bis zum Ende.;;Un templo holding est construyendo un Masterful Rookery aqu y tomar como mximo 180 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_haven_1;A temple holding is building a Simple Haven here and it will take at most 30 days to complete.;Une temple holding est construire un Simple Haven ici et il faudra au maximum 30 jours pour tre termin.;Ein Tempel-Halt baut hier ein Simple Haven auf und es dauert hchstens 30 Tage bis zum Ende.;;Un templo holding est construyendo un Simple Haven aqu y tomar como mximo 30 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_haven_2;A temple holding is building a Modest Haven here and it will take at most 90 days to complete.;Une temple holding est construire un Modest Haven ici et il faudra au maximum 90 jours pour tre termin.;Ein Tempel-Halt baut hier ein Modest Haven auf und es dauert hchstens 90 Tage bis zum Ende.;;Un templo holding est construyendo un Modest Haven aqu y tomar como mximo 90 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_haven_3;A temple holding is building a Large Haven here and it will take at most 356 days to complete.;Une temple holding est construire un Large Haven ici et il faudra au maximum 356 jours pour tre termin.;Ein Tempel-Halt baut hier ein Large Haven auf und es dauert hchstens 356 Tage bis zum Ende.;;Un templo holding est construyendo un Large Haven aqu y tomar como mximo 356 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_haven_4;A temple holding is building a Mansion Haven here and it will take at most 1000 days to complete.;Une temple holding est construire un Mansion Haven ici et il faudra au maximum 1000 jours pour tre termin.;Ein Tempel-Halt baut hier ein Mansion Haven auf und es dauert hchstens 1000 Tage bis zum Ende.;;Un templo holding est construyendo un Mansion Haven aqu y tomar como mximo 1000 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_haven_5;A temple holding is building a Castle Haven here and it will take at most 1250 days to complete.;Une temple holding est construire un Castle Haven ici et il faudra au maximum 1250 jours pour tre termin.;Ein Tempel-Halt baut hier ein Castle Haven auf und es dauert hchstens 1250 Tage bis zum Ende.;;Un templo holding est construyendo un Castle Haven aqu y tomar como mximo 1250 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_hellhound_kennel_1;A temple holding is building a Hellhound kennel here and it will take at most 365 days to complete.;Une temple holding est construire un Hellhound kennel ici et il faudra au maximum 365 jours pour tre termin.;Ein Tempel-Halt baut hier ein Hellhound kennel auf und es dauert hchstens 365 Tage bis zum Ende.;;Un templo holding est construyendo un Hellhound kennel aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_kith_boggan_eminence_1;A temple holding is building a Boggan Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Boggan Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Boggan Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Boggan Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_kith_eshu_eminence_1;A temple holding is building a Eshu Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Eshu Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Eshu Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Eshu Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_kith_nocker_eminence_1;A temple holding is building a Nocker Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Nocker Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Nocker Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Nocker Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_kith_redcap_eminence_1;A temple holding is building a Redcap Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Redcap Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Redcap Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Redcap Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_kith_satyr_eminence_1;A temple holding is building a Satyr Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Satyr Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Satyr Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Satyr Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_kith_sidhe_eminence_1;A temple holding is building a Sidhe Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Sidhe Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Sidhe Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Sidhe Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_kith_sluagh_eminence_1;A temple holding is building a Sluagh Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Sluagh Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Sluagh Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Sluagh Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_kith_troll_eminence_1;A temple holding is building a Troll Recognized Court here and it will take at most 1 days to complete.;Une temple holding est construire un Troll Recognized Court ici et il faudra au maximum 1 jours pour tre termin.;Ein Tempel-Halt baut hier ein Troll Recognized Court auf und es dauert hchstens 1 Tage bis zum Ende.;;Un templo holding est construyendo un Troll Recognized Court aqu y tomar como mximo 1 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_leper_1;A temple holding is building a Bribed Leper here and it will take at most 7 days to complete.;Une temple holding est construire un Bribed Leper ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Bribed Leper auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Bribed Leper aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_leper_2;A temple holding is building a Influenced Nun here and it will take at most 30 days to complete.;Une temple holding est construire un Influenced Nun ici et il faudra au maximum 30 jours pour tre termin.;Ein Tempel-Halt baut hier ein Influenced Nun auf und es dauert hchstens 30 Tage bis zum Ende.;;Un templo holding est construyendo un Influenced Nun aqu y tomar como mximo 30 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_leper_2g;A temple holding is building a Ghouled Leper Headman here and it will take at most 7 days to complete.;Une temple holding est construire un Ghouled Leper Headman ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Ghouled Leper Headman auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Ghouled Leper Headman aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_leper_3;A temple holding is building a Controlled Leper Colony here and it will take at most 356 days to complete.;Une temple holding est construire un Controlled Leper Colony ici et il faudra au maximum 356 jours pour tre termin.;Ein Tempel-Halt baut hier ein Controlled Leper Colony auf und es dauert hchstens 356 Tage bis zum Ende.;;Un templo holding est construyendo un Controlled Leper Colony aqu y tomar como mximo 356 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_leper_3c;A temple holding is building a Conditioned Lepers here and it will take at most 180 days to complete.;Une temple holding est construire un Conditioned Lepers ici et il faudra au maximum 180 jours pour tre termin.;Ein Tempel-Halt baut hier ein Conditioned Lepers auf und es dauert hchstens 180 Tage bis zum Ende.;;Un templo holding est construyendo un Conditioned Lepers aqu y tomar como mximo 180 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_malkaviancult_1;A temple holding is building a Meager Cult here and it will take at most 7 days to complete.;Une temple holding est construire un Meager Cult ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Meager Cult auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Meager Cult aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_malkaviancult_2;A temple holding is building a Small Priesthood here and it will take at most 30 days to complete.;Une temple holding est construire un Small Priesthood ici et il faudra au maximum 30 jours pour tre termin.;Ein Tempel-Halt baut hier ein Small Priesthood auf und es dauert hchstens 30 Tage bis zum Ende.;;Un templo holding est construyendo un Small Priesthood aqu y tomar como mximo 30 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_malkaviancult_2g;A temple holding is building a Ghouled Demagogue here and it will take at most 7 days to complete.;Une temple holding est construire un Ghouled Demagogue ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Ghouled Demagogue auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Ghouled Demagogue aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_malkaviancult_3;A temple holding is building a Large Cult here and it will take at most 356 days to complete.;Une temple holding est construire un Large Cult ici et il faudra au maximum 356 jours pour tre termin.;Ein Tempel-Halt baut hier ein Large Cult auf und es dauert hchstens 356 Tage bis zum Ende.;;Un templo holding est construyendo un Large Cult aqu y tomar como mximo 356 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_malkaviancult_3c;A temple holding is building a Conditioned Cultists here and it will take at most 180 days to complete.;Une temple holding est construire un Conditioned Cultists ici et il faudra au maximum 180 jours pour tre termin.;Ein Tempel-Halt baut hier ein Conditioned Cultists auf und es dauert hchstens 180 Tage bis zum Ende.;;Un templo holding est construyendo un Conditioned Cultists aqu y tomar como mximo 180 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_monastery_1;A temple holding is building a Bribe Acolyte here and it will take at most 7 days to complete.;Une temple holding est construire un Bribe Acolyte ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Bribe Acolyte auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Bribe Acolyte aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_monastery_2;A temple holding is building a Influenced Brother here and it will take at most 30 days to complete.;Une temple holding est construire un Influenced Brother ici et il faudra au maximum 30 jours pour tre termin.;Ein Tempel-Halt baut hier ein Influenced Brother auf und es dauert hchstens 30 Tage bis zum Ende.;;Un templo holding est construyendo un Influenced Brother aqu y tomar como mximo 30 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_monastery_2g;A temple holding is building a Ghouled Abbot here and it will take at most 7 days to complete.;Une temple holding est construire un Ghouled Abbot ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Ghouled Abbot auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Ghouled Abbot aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_monastery_3;A temple holding is building a Controlled Monastery here and it will take at most 356 days to complete.;Une temple holding est construire un Controlled Monastery ici et il faudra au maximum 356 jours pour tre termin.;Ein Tempel-Halt baut hier ein Controlled Monastery auf und es dauert hchstens 356 Tage bis zum Ende.;;Un templo holding est construyendo un Controlled Monastery aqu y tomar como mximo 356 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_monastery_3c;A temple holding is building a Conditioned Monastery here and it will take at most 180 days to complete.;Une temple holding est construire un Conditioned Monastery ici et il faudra au maximum 180 jours pour tre termin.;Ein Tempel-Halt baut hier ein Conditioned Monastery auf und es dauert hchstens 180 Tage bis zum Ende.;;Un templo holding est construyendo un Conditioned Monastery aqu y tomar como mximo 180 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_necropolis_1;A temple holding is building a Bribed Gravedigger here and it will take at most 7 days to complete.;Une temple holding est construire un Bribed Gravedigger ici et il faudra au maximum 7 jours pour tre termin.;Ein Tempel-Halt baut hier ein Bribed Gravedigger auf und es dauert hchstens 7 Tage bis zum Ende.;;Un templo holding est construyendo un Bribed Gravedigger aqu y tomar como mximo 7 das para completarse.;;;;;;;;;x
tp__ab_mod_tp_necropolis_2;A temple holding is building a Influenced Undertaker here and it will take at most 30 days to complete.;Une temple holding est construire un Influenced Undertaker ici et il faudra au maximum 30 jours pour tre termin.;Ein Tempel-Halt baut hier ein Influenced Undertaker auf und es dauert hchstens 30 Tage bis zum Ende.;;Un templo holding est construyendo un Influenced Undertaker aqu y tomar como mximo 30 das para completarse.;;;;;;;;;x
