no__ab_mod_no_composite_bow_crafter_5;A nomad holding is building a Composite Bow here and it will take at most 365 days to complete.;Une nomade holding est construire un Arc composite ici et il faudra au maximum 365 jours pour tre termin.;Ein Nomade-Halt baut hier ein Kompositbogen auf und es dauert hchstens 365 Tage bis zum Ende.;;Un nmada holding est construyendo un Arco compuesto aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
no__ab_mod_no_composite_bow_crafter_6;A nomad holding is building a Composite Bow here and it will take at most 365 days to complete.;Une nomade holding est construire un Arc composite ici et il faudra au maximum 365 jours pour tre termin.;Ein Nomade-Halt baut hier ein Kompositbogen auf und es dauert hchstens 365 Tage bis zum Ende.;;Un nmada holding est construyendo un Arco compuesto aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
no__ab_mod_no_composite_bow_crafter_7;A nomad holding is building a Composite Bow here and it will take at most 365 days to complete.;Une nomade holding est construire un Arc composite ici et il faudra au maximum 365 jours pour tre termin.;Ein Nomade-Halt baut hier ein Kompositbogen auf und es dauert hchstens 365 Tage bis zum Ende.;;Un nmada holding est construyendo un Arco compuesto aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
no__ab_mod_no_composite_bow_crafter_8;A nomad holding is building a Composite Bow here and it will take at most 365 days to complete.;Une nomade holding est construire un Arc composite ici et il faudra au maximum 365 jours pour tre termin.;Ein Nomade-Halt baut hier ein Kompositbogen auf und es dauert hchstens 365 Tage bis zum Ende.;;Un nmada holding est construyendo un Arco compuesto aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
no__ab_mod_no_elephant_camp_1;A nomad holding is building a Elephant Camp here and it will take at most 365 days to complete.;Une nomade holding est construire un Camp  lphants ici et il faudra au maximum 365 jours pour tre termin.;Ein Nomade-Halt baut hier ein Elefantengehege auf und es dauert hchstens 365 Tage bis zum Ende.;;Un nmada holding est construyendo un Campamento de elefantes aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
no__ab_mod_no_elephant_camp_2;A nomad holding is building a Elephant Camp here and it will take at most 485 days to complete.;Une nomade holding est construire un Camp  lphants ici et il faudra au maximum 485 jours pour tre termin.;Ein Nomade-Halt baut hier ein Elefantengehege auf und es dauert hchstens 485 Tage bis zum Ende.;;Un nmada holding est construyendo un Campamento de elefantes aqu y tomar como mximo 485 das para completarse.;;;;;;;;;x
no__ab_mod_no_elephant_camp_3;A nomad holding is building a Elephant Camp here and it will take at most 605 days to complete.;Une nomade holding est construire un Camp  lphants ici et il faudra au maximum 605 jours pour tre termin.;Ein Nomade-Halt baut hier ein Elefantengehege auf und es dauert hchstens 605 Tage bis zum Ende.;;Un nmada holding est construyendo un Campamento de elefantes aqu y tomar como mximo 605 das para completarse.;;;;;;;;;x
no__ab_mod_no_elephant_camp_4;A nomad holding is building a Elephant Camp here and it will take at most 730 days to complete.;Une nomade holding est construire un Camp  lphants ici et il faudra au maximum 730 jours pour tre termin.;Ein Nomade-Halt baut hier ein Elefantengehege auf und es dauert hchstens 730 Tage bis zum Ende.;;Un nmada holding est construyendo un Campamento de elefantes aqu y tomar como mximo 730 das para completarse.;;;;;;;;;x
no__ab_mod_no_elephant_camp_5;A nomad holding is building a Elephant Camp here and it will take at most 803 days to complete.;Une nomade holding est construire un Camp  lphants ici et il faudra au maximum 803 jours pour tre termin.;Ein Nomade-Halt baut hier ein Elefantengehege auf und es dauert hchstens 803 Tage bis zum Ende.;;Un nmada holding est construyendo un Campamento de elefantes aqu y tomar como mximo 803 das para completarse.;;;;;;;;;x
no__ab_mod_no_elephant_camp_6;A nomad holding is building a Elephant Camp here and it will take at most 876 days to complete.;Une nomade holding est construire un Camp  lphants ici et il faudra au maximum 876 jours pour tre termin.;Ein Nomade-Halt baut hier ein Elefantengehege auf und es dauert hchstens 876 Tage bis zum Ende.;;Un nmada holding est construyendo un Campamento de elefantes aqu y tomar como mximo 876 das para completarse.;;;;;;;;;x
no__ab_mod_no_elephant_camp_7;A nomad holding is building a Elephant Camp here and it will take at most 949 days to complete.;Une nomade holding est construire un Camp  lphants ici et il faudra au maximum 949 jours pour tre termin.;Ein Nomade-Halt baut hier ein Elefantengehege auf und es dauert hchstens 949 Tage bis zum Ende.;;Un nmada holding est construyendo un Campamento de elefantes aqu y tomar como mximo 949 das para completarse.;;;;;;;;;x
no__ab_mod_no_elephant_camp_8;A nomad holding is building a Elephant Camp here and it will take at most 1095 days to complete.;Une nomade holding est construire un Camp  lphants ici et il faudra au maximum 1095 jours pour tre termin.;Ein Nomade-Halt baut hier ein Elefantengehege auf und es dauert hchstens 1095 Tage bis zum Ende.;;Un nmada holding est construyendo un Campamento de elefantes aqu y tomar como mximo 1095 das para completarse.;;;;;;;;;x
no__ab_mod_no_felt_crafter_1;A nomad holding is building a Felt Crafter here and it will take at most 365 days to complete.;Une nomade holding est construire un Fabrique de feutre ici et il faudra au maximum 365 jours pour tre termin.;Ein Nomade-Halt baut hier ein Filzmacher auf und es dauert hchstens 365 Tage bis zum Ende.;;Un nmada holding est construyendo un Artesano del fieltro aqu y tomar como mximo 365 das para completarse.;;;;;;;;;x
no__ab_mod_no_felt_crafter_2;A nomad holding is building a Felt Crafter here and it will take at most 485 days to complete.;Une nomade holding est construire un Fabrique de feutre ici et il faudra au maximum 485 jours pour tre termin.;Ein Nomade-Halt baut hier ein Filzmacher auf und es dauert hchstens 485 Tage bis zum Ende.;;Un nmada holding est construyendo un Artesano del fieltro aqu y tomar como mximo 485 das para completarse.;;;;;;;;;x
no__ab_mod_no_felt_crafter_3;A nomad holding is building a Felt Crafter here and it will take at most 605 days to complete.;Une nomade holding est construire un Fabrique de feutre ici et il faudra au maximum 605 jours pour tre termin.;Ein Nomade-Halt baut hier ein Filzmacher auf und es dauert hchstens 605 Tage bis zum Ende.;;Un nmada holding est construyendo un Artesano del fieltro aqu y tomar como mximo 605 das para completarse.;;;;;;;;;x
no__ab_mod_no_felt_crafter_4;A nomad holding is building a Felt Crafter here and it will take at most 725 days to complete.;Une nomade holding est construire un Fabrique de feutre ici et il faudra au maximum 725 jours pour tre termin.;Ein Nomade-Halt baut hier ein Filzmacher auf und es dauert hchstens 725 Tage bis zum Ende.;;Un nmada holding est construyendo un Artesano del fieltro aqu y tomar como mximo 725 das para completarse.;;;;;;;;;x
no__ab_mod_no_felt_crafter_5;A nomad holding is building a Felt Crafter here and it will take at most 845 days to complete.;Une nomade holding est construire un Fabrique de feutre ici et il faudra au maximum 845 jours pour tre termin.;Ein Nomade-Halt baut hier ein Filzmacher auf und es dauert hchstens 845 Tage bis zum Ende.;;Un nmada holding est construyendo un Artesano del fieltro aqu y tomar como mximo 845 das para completarse.;;;;;;;;;x
no__ab_mod_no_felt_crafter_6;A nomad holding is building a Felt Crafter here and it will take at most 965 days to complete.;Une nomade holding est construire un Fabrique de feutre ici et il faudra au maximum 965 jours pour tre termin.;Ein Nomade-Halt baut hier ein Filzmacher auf und es dauert hchstens 965 Tage bis zum Ende.;;Un nmada holding est construyendo un Artesano del fieltro aqu y tomar como mximo 965 das para completarse.;;;;;;;;;x
no__ab_mod_no_felt_crafter_7;A nomad holding is building a Felt Crafter here and it will take at most 1085 days to complete.;Une nomade holding est construire un Fabrique de feutre ici et il faudra au maximum 1085 jours pour tre termin.;Ein Nomade-Halt baut hier ein Filzmacher auf und es dauert hchstens 1085 Tage bis zum Ende.;;Un nmada holding est construyendo un Artesano del fieltro aqu y tomar como mximo 1085 das para completarse.;;;;;;;;;x
no__ab_mod_no_felt_crafter_8;A nomad holding is building a Felt Crafter here and it will take at most 1205 days to complete.;Une nomade holding est construire un Fabrique de feutre ici et il faudra au maximum 1205 jours pour tre termin.;Ein Nomade-Halt baut hier ein Filzmacher auf und es dauert hchstens 1205 Tage bis zum Ende.;;Un nmada holding est construyendo un Artesano del fieltro aqu y tomar como mximo 1205 das para completarse.;;;;;;;;;x
no__ab_mod_no_fishing_village_1;A nomad holding is building a Fishing Village here and it will take at most 180 days to complete.;Une nomade holding est construire un Village de pcheurs ici et il faudra au maximum 180 jours pour tre termin.;Ein Nomade-Halt baut hier ein Fischerdorf auf und es dauert hchstens 180 Tage bis zum Ende.;;Un nmada holding est construyendo un Pueblo de pescadores aqu y tomar como mximo 180 das para completarse.;;;;;;;;;x
no__ab_mod_no_fishing_village_2;A nomad holding is building a Fishing Village here and it will take at most 240 days to complete.;Une nomade holding est construire un Village de pcheurs ici et il faudra au maximum 240 jours pour tre termin.;Ein Nomade-Halt baut hier ein Fischerdorf auf und es dauert hchstens 240 Tage bis zum Ende.;;Un nmada holding est construyendo un Pueblo de pescadores aqu y tomar como mximo 240 das para completarse.;;;;;;;;;x
no__ab_mod_no_fishing_village_3;A nomad holding is building a Fishing Village here and it will take at most 360 days to complete.;Une nomade holding est construire un Village de pcheurs ici et il faudra au maximum 360 jours pour tre termin.;Ein Nomade-Halt baut hier ein Fischerdorf auf und es dauert hchstens 360 Tage bis zum Ende.;;Un nmada holding est construyendo un Pueblo de pescadores aqu y tomar como mximo 360 das para completarse.;;;;;;;;;x
no__ab_mod_no_fishing_village_4;A nomad holding is building a Fishing Village here and it will take at most 480 days to complete.;Une nomade holding est construire un Village de pcheurs ici et il faudra au maximum 480 jours pour tre termin.;Ein Nomade-Halt baut hier ein Fischerdorf auf und es dauert hchstens 480 Tage bis zum Ende.;;Un nmada holding est construyendo un Pueblo de pescadores aqu y tomar como mximo 480 das para completarse.;;;;;;;;;x
no__ab_mod_no_fishing_village_5;A nomad holding is building a Fishing Village here and it will take at most 540 days to complete.;Une nomade holding est construire un Village de pcheurs ici et il faudra au maximum 540 jours pour tre termin.;Ein Nomade-Halt baut hier ein Fischerdorf auf und es dauert hchstens 540 Tage bis zum Ende.;;Un nmada holding est construyendo un Pueblo de pescadores aqu y tomar como mximo 540 das para completarse.;;;;;;;;;x
no__ab_mod_no_fishing_village_6;A nomad holding is building a Fishing Village here and it will take at most 600 days to complete.;Une nomade holding est construire un Village de pcheurs ici et il faudra au maximum 600 jours pour tre termin.;Ein Nomade-Halt baut hier ein Fischerdorf auf und es dauert hchstens 600 Tage bis zum Ende.;;Un nmada holding est construyendo un Pueblo de pescadores aqu y tomar como mximo 600 das para completarse.;;;;;;;;;x
